year,s1,season,station,station_id,stationv,stratum_use,sqnm_rgh,sqnm_smt,sqnm_all,bottom_type,decdeg_beglat_set,decdeg_beglon_set,decdeg_endlat_set,decdeg_endlon_set,s_status,cruise,uniquesta,svspp,spp,common_name,sex,catchwt,expcatchnum,length,expnumlen,c_status,sppsex,sppnm
2018,2,FALL,5,270-3,5v25,27,220.37,499.69,720.07,ROUGH,42.78580,-70.07776,42.77221,-70.06497,preliminary,25182,25182  5,73,cod,ATLANTIC COD,0,23.8,4,87,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,5,270-3,5v25,27,220.37,499.69,720.07,ROUGH,42.78580,-70.07776,42.77221,-70.06497,preliminary,25182,25182  5,73,cod,ATLANTIC COD,0,23.8,4,92,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,7,280-5,7v25,28,596,1385.06,1981.06,ROUGH,42.73848,-69.42648,42.72405,-69.41552,preliminary,25182,25182  7,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,9,280-6,9v25,28,596,1385.06,1981.06,ROUGH,42.73674,-69.79929,42.75048,-69.80831,preliminary,25182,25182  9,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,10,280-7,10v25,28,596,1385.06,1981.06,ROUGH,42.96961,-69.79502,42.96141,-69.77863,preliminary,25182,25182 10,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,44,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,48,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,55,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,56,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,60,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,65,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,71,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,16,360-6,16v25,36,291.91,663.33,955.24,ROUGH,43.06235,-67.72862,43.07720,-67.73186,preliminary,25182,25182 16,73,cod,ATLANTIC COD,0,22.3,9,89,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,17,360-4,17v25,36,291.91,663.33,955.24,ROUGH,42.98382,-67.76926,42.96810,-67.76433,preliminary,25182,25182 17,73,cod,ATLANTIC COD,0,7,4,42,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,17,360-4,17v25,36,291.91,663.33,955.24,ROUGH,42.98382,-67.76926,42.96810,-67.76433,preliminary,25182,25182 17,73,cod,ATLANTIC COD,0,7,4,50,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,17,360-4,17v25,36,291.91,663.33,955.24,ROUGH,42.98382,-67.76926,42.96810,-67.76433,preliminary,25182,25182 17,73,cod,ATLANTIC COD,0,7,4,52,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,17,360-4,17v25,36,291.91,663.33,955.24,ROUGH,42.98382,-67.76926,42.96810,-67.76433,preliminary,25182,25182 17,73,cod,ATLANTIC COD,0,7,4,68,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,18,360-2,18v25,36,291.91,663.33,955.24,ROUGH,42.90642,-67.78945,42.91615,-67.80335,preliminary,25182,25182 18,73,cod,ATLANTIC COD,0,12.7,3,62,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,18,360-2,18v25,36,291.91,663.33,955.24,ROUGH,42.90642,-67.78945,42.91615,-67.80335,preliminary,25182,25182 18,73,cod,ATLANTIC COD,0,12.7,3,76,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,18,360-2,18v25,36,291.91,663.33,955.24,ROUGH,42.90642,-67.78945,42.91615,-67.80335,preliminary,25182,25182 18,73,cod,ATLANTIC COD,0,12.7,3,80,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,19,360-1,19v25,36,291.91,663.33,955.24,ROUGH,42.83776,-68.21532,42.85372,-68.21740,preliminary,25182,25182 19,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,21,360-5,21v25,36,291.91,663.33,955.24,ROUGH,43.00888,-68.35212,43.02471,-68.35533,preliminary,25182,25182 21,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,48,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,57,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,59,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,60,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,61,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,62,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,68,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,73,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,78,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,22,360-3,22v25,36,291.91,663.33,955.24,ROUGH,42.94615,-68.44980,42.96086,-68.44540,preliminary,25182,25182 22,73,cod,ATLANTIC COD,0,38.8,13,87,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,44,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,46,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,47,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,49,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,52,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,53,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,55,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,56,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,57,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,58,3,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,59,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,60,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,61,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,62,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,63,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,64,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,65,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,66,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,67,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,68,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,69,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,72,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,73,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,75,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,77,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,78,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,79,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,82,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,85,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,86,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,13,370-5,13v25,37,610.6,1413.11,2023.72,ROUGH,42.95749,-68.95598,42.96930,-68.96694,preliminary,25182,25182 13,73,cod,ATLANTIC COD,0,117.3,41,93,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,51,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,54,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,57,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,60,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,62,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,67,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,69,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,70,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,73,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,74,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,77,3,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,79,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,80,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,81,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,82,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,83,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,84,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,86,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,90,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,91,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,14,370-3,14v25,37,610.6,1413.11,2023.72,ROUGH,42.82084,-69.28474,42.80859,-69.27564,preliminary,25182,25182 14,73,cod,ATLANTIC COD,0,128.4,28,98,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,26,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,40,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,44,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,48,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,49,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,50,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,51,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,53,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,54,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,55,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,56,3,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,57,3,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,58,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,60,4,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,61,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,62,4,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,63,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,64,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,65,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,67,3,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,69,2,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,70,4,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,71,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,72,1,preliminary,ATLANTIC COD,ATLANTIC COD
2018,2,FALL,15,370-4,15v25,37,610.6,1413.11,2023.72,ROUGH,42.81858,-69.33629,42.80747,-69.32085,preliminary,25182,25182 15,73,cod,ATLANTIC COD,0,201.8,65,74,3,preliminary,ATLANTIC COD,ATLANTIC COD
