INDEX_NAME,SURVEY,AREA,SEASON,STOCK,YEAR,LENGTH,FREQUENCY
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,58,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,59,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,60,10
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,61,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,62,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,63,10
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,64,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,65,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,67,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,68,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,69,10
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,70,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,71,11
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,72,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,73,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,74,11
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,76,10
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,78,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,79,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,80,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,81,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,82,9
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,83,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,84,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,85,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,86,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,87,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,92,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,94,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,96,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,110,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2003,126,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,4,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,5,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,6,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,7,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,8,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,9,13
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,12,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,13,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,15,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,17,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,18,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,19,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,20,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,21,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,22,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,23,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,24,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,25,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,26,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,27,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,28,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,29,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,30,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,31,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,32,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,33,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,34,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,35,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,36,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,37,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,39,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,40,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,41,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,42,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,43,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,44,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,45,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,46,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,47,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,48,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,49,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,50,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,52,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,53,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,54,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,55,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,56,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,57,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,58,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,59,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,60,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,61,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,62,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,63,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,64,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,67,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,68,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,70,12
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,71,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,73,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,75,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,77,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,78,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,79,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,80,12
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,81,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,82,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,83,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,90,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,91,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,95,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,97,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,114,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2004,117,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,10,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,12,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,14,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,16,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,17,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,18,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,22,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,23,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,25,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,26,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,27,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,29,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,30,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,31,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,32,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,33,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,34,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,35,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,36,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,37,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,38,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,39,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,40,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,42,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,43,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,45,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,46,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,47,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,48,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,49,10
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,50,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,51,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,52,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,53,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,54,8
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,55,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,56,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,57,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,58,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,59,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,60,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,61,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,62,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,63,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,64,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,65,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,66,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,67,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,68,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,69,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,71,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,73,11
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,76,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,77,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,79,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,80,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,82,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,87,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,88,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,89,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,91,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,95,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,96,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,97,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,100,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,104,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2005,129,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,9,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,11,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,12,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,13,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,14,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,15,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,16,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,17,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,18,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,19,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,20,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,21,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,22,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,23,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,24,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,25,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,26,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,27,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,28,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,29,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,30,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,31,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,32,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,33,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,34,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,35,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,36,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,37,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,38,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,39,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,40,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,41,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,42,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,43,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,44,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,45,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,46,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,47,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,48,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,49,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,50,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,51,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,52,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,53,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,54,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,55,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,56,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,57,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,58,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,59,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,60,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,62,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,63,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,64,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,65,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,66,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,69,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,71,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,72,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,74,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,76,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,77,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,78,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,80,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,81,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,82,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,83,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,84,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,85,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,86,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,89,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,93,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,95,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,102,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,103,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,115,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,120,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,121,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2006,125,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,5,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,8,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,9,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,11,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,17,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,22,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,25,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,26,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,27,12
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,28,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,29,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,30,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,31,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,32,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,33,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,34,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,35,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,36,9
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,37,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,38,4
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,39,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,40,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,41,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,42,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,43,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,44,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,45,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,46,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,47,3
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,48,5
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,49,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,50,2
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,51,7
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,52,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,53,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,54,1
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,55,6
NEFSC BTS_WGOM_FALL,NEFSC BTS,WGOM,FALL,WGOM,2007,56,5
